label,x,y,z
23517,9.990099,-0.02,-0.0635136
23518,0.009901,-0.02,-0.03
23519,0.059802,-0.02,-0.03
23520,0.109703,-0.02,-0.03
23521,0.159604,-0.02,-0.03
23522,0.2095049,-0.02,-0.03
23523,0.2594059,-0.02,-0.03
23524,0.3093069,-0.02,-0.03
23525,0.3592079,-0.02,-0.03
23526,0.4091089,-0.02,-0.03
23527,0.4590099,-0.02,-0.03
23528,0.5089109,-0.02,-0.03
23529,0.5588119,-0.02,-0.03
23530,0.6087129,-0.02,-0.03
23531,0.6586139,-0.02,-0.03
23532,0.7085149,-0.02,-0.03
23533,0.7584158,-0.02,-0.03
23534,0.8083168,-0.02,-0.03
23535,0.8582178,-0.02,-0.03
23536,0.9081188,-0.02,-0.03
23537,0.9580198,-0.02,-0.03
23538,1.0079207,-0.02,-0.03
23539,1.0578218,-0.02,-0.03
23540,1.1077228,-0.02,-0.03
23541,1.1576238,-0.02,-0.03
23542,1.2075248,-0.02,-0.03
23543,1.2574258,-0.02,-0.03
23544,1.3073267,-0.02,-0.03
23545,1.3572277,-0.02,-0.03
23546,1.4071287,-0.02,-0.03
23547,1.4570297,-0.02,-0.03
23548,1.5069307,-0.02,-0.03
23549,1.5568317,-0.02,-0.03
23550,1.6067327,-0.02,-0.03
23551,1.6566336,-0.02,-0.03
23552,1.7065346,-0.02,-0.03
23553,1.7564356,-0.02,-0.03
23554,1.8063366,-0.02,-0.03
23555,1.8562376,-0.02,-0.03
23556,1.9061387,-0.02,-0.03
23557,1.9560395,-0.02,-0.03
23558,2.0059407,-0.02,-0.03
23559,2.0558417,-0.02,-0.03
23560,2.1057427,-0.02,-0.03
23561,2.1556435,-0.02,-0.03
23562,2.2055445,-0.02,-0.03
23563,2.2554455,-0.02,-0.03
23564,2.3053465,-0.02,-0.03
23565,2.3552475,-0.02,-0.03
23566,2.4051485,-0.02,-0.03
23567,2.4550495,-0.02,-0.03
23568,2.5049505,-0.02,-0.03
23569,2.5548515,-0.02,-0.03
23570,2.6047525,-0.02,-0.03
23571,2.6546535,-0.02,-0.03
23572,2.7045546,-0.02,-0.03
23573,2.7544553,-0.02,-0.03
23574,2.8043563,-0.02,-0.03
23575,2.8542573,-0.02,-0.03
23576,2.9041584,-0.02,-0.03
23577,2.9540594,-0.02,-0.03
23578,3.0039604,-0.02,-0.03
23579,3.0538614,-0.02,-0.03
23580,3.1037624,-0.02,-0.03
23581,3.1536634,-0.02,-0.03
23582,3.2035644,-0.02,-0.03
23583,3.2534654,-0.02,-0.03
23584,3.3033664,-0.02,-0.03
23585,3.3532674,-0.02,-0.03
23586,3.4031682,-0.02,-0.03
23587,3.4530692,-0.02,-0.03
23588,3.5029702,-0.02,-0.03
23589,3.5528712,-0.02,-0.03
23590,3.6027722,-0.02,-0.03
23591,3.6526732,-0.02,-0.03
23592,3.7025743,-0.02,-0.03
23593,3.7524753,-0.02,-0.03
23594,3.8023763,-0.02,-0.03
23595,3.8522773,-0.02,-0.03
23596,3.9021783,-0.02,-0.03
23597,3.9520793,-0.02,-0.03
23598,4.0019803,-0.02,-0.03
23599,4.0518813,-0.02,-0.03
23600,4.1017823,-0.02,-0.03
23601,4.1516833,-0.02,-0.03
23602,4.2015843,-0.02,-0.03
23603,4.2514853,-0.02,-0.03
23604,4.3013864,-0.02,-0.03
23605,4.3512874,-0.02,-0.03
23606,4.4011879,-0.02,-0.03
23607,4.4510889,-0.02,-0.03
23608,4.5009899,-0.02,-0.03
23609,4.5508909,-0.02,-0.03
23610,4.6007919,-0.02,-0.03
23611,4.6506929,-0.02,-0.03
23612,4.7005939,-0.02,-0.03
23613,4.750495,-0.02,-0.03
23614,4.800396,-0.02,-0.03
23615,4.850297,-0.02,-0.03
23616,4.900198,-0.02,-0.03
23617,4.950099,-0.02,-0.03
23618,5.0,-0.02,-0.03
23619,5.049901,-0.02,-0.03
23620,5.099802,-0.02,-0.03
23621,5.149703,-0.02,-0.03
23622,5.199604,-0.02,-0.03
23623,5.249505,-0.02,-0.03
23624,5.2994061,-0.02,-0.03
23625,5.3493071,-0.02,-0.03
23626,5.3992081,-0.02,-0.03
23627,5.4491091,-0.02,-0.03
23628,5.4990101,-0.02,-0.03
23629,5.5489111,-0.02,-0.03
23630,5.5988121,-0.02,-0.03
23631,5.6487126,-0.02,-0.03
23632,5.6986136,-0.02,-0.03
23633,5.7485147,-0.02,-0.03
23634,5.7984157,-0.02,-0.03
23635,5.8483167,-0.02,-0.03
23636,5.8982177,-0.02,-0.03
23637,5.9481187,-0.02,-0.03
23638,5.9980197,-0.02,-0.03
23639,6.0479207,-0.02,-0.03
23640,6.0978217,-0.02,-0.03
23641,6.1477227,-0.02,-0.03
23642,6.1976237,-0.02,-0.03
23643,6.2475247,-0.02,-0.03
23644,6.2974257,-0.02,-0.03
23645,6.3473268,-0.02,-0.03
23646,6.3972278,-0.02,-0.03
23647,6.4471288,-0.02,-0.03
23648,6.4970298,-0.02,-0.03
23649,6.5469308,-0.02,-0.03
23650,6.5968318,-0.02,-0.03
23651,6.6467328,-0.02,-0.03
23652,6.6966338,-0.02,-0.03
23653,6.7465348,-0.02,-0.03
23654,6.7964358,-0.02,-0.03
23655,6.8463368,-0.02,-0.03
23656,6.8962379,-0.02,-0.03
23657,6.9461384,-0.02,-0.03
23658,6.9960394,-0.02,-0.03
23659,7.0459404,-0.02,-0.03
23660,7.0958414,-0.02,-0.03
23661,7.1457424,-0.02,-0.03
23662,7.1956434,-0.02,-0.03
23663,7.2455444,-0.02,-0.03
23664,7.2954454,-0.02,-0.03
23665,7.3453465,-0.02,-0.03
23666,7.3952475,-0.02,-0.03
23667,7.4451485,-0.02,-0.03
23668,7.4950495,-0.02,-0.03
23669,7.5449505,-0.02,-0.03
23670,7.5948515,-0.02,-0.03
23671,7.6447525,-0.02,-0.03
23672,7.6946535,-0.02,-0.03
23673,7.7445545,-0.02,-0.03
23674,7.7944555,-0.02,-0.03
23675,7.8443565,-0.02,-0.03
23676,7.8942575,-0.02,-0.03
23677,7.9441586,-0.02,-0.03
23678,7.9940596,-0.02,-0.03
23679,8.0439606,-0.02,-0.03
23680,8.0938616,-0.02,-0.03
23681,8.1437626,-0.02,-0.03
23682,8.1936636,-0.02,-0.03
23683,8.2435646,-0.02,-0.03
23684,8.2934656,-0.02,-0.03
23685,8.3433666,-0.02,-0.03
23686,8.3932676,-0.02,-0.03
23687,8.4431686,-0.02,-0.03
23688,8.4930696,-0.02,-0.03
23689,8.5429707,-0.02,-0.03
23690,8.5928717,-0.02,-0.03
23691,8.6427727,-0.02,-0.03
23692,8.6926737,-0.02,-0.03
23693,8.7425747,-0.02,-0.03
23694,8.7924757,-0.02,-0.03
23695,8.8423767,-0.02,-0.03
23696,8.8922768,-0.02,-0.03
23697,8.9421778,-0.02,-0.03
23698,8.9920788,-0.02,-0.03
23699,9.0419798,-0.02,-0.03
23700,9.0918808,-0.02,-0.03
23701,9.1417818,-0.02,-0.03
23702,9.1916828,-0.02,-0.03
23703,9.2415838,-0.02,-0.03
23704,9.2914848,-0.02,-0.03
23705,9.3413858,-0.02,-0.03
23706,9.3912868,-0.02,-0.03
23707,9.4411879,-0.02,-0.03
23708,9.4910889,-0.02,-0.03
23709,9.5409899,-0.02,-0.03
23710,9.5908909,-0.02,-0.03
23711,9.6407919,-0.02,-0.03
23712,9.6906929,-0.02,-0.03
23713,9.7405939,-0.02,-0.03
23714,9.7904949,-0.02,-0.03
23715,9.8403959,-0.02,-0.03
23716,9.8902969,-0.02,-0.03
23717,9.9401979,-0.02,-0.03
23718,9.990099,-0.02,-0.03
23719,0.009901,0.0233333,-0.2416926
23720,0.059802,0.0233333,-0.2416926
23721,0.109703,0.0233333,-0.2416926
23722,0.159604,0.0233333,-0.2416926
23723,0.2095049,0.0233333,-0.2416926
23724,0.2594059,0.0233333,-0.2416926
23725,0.3093069,0.0233333,-0.2416926
23726,0.3592079,0.0233333,-0.2416926
23727,0.4091089,0.0233333,-0.2416926
23728,0.4590099,0.0233333,-0.2416926
23729,0.5089109,0.0233333,-0.2416926
23730,0.5588119,0.0233333,-0.2416926
23731,0.6087129,0.0233333,-0.2416926
23732,0.6586139,0.0233333,-0.2416926
23733,0.7085149,0.0233333,-0.2416926
23734,0.7584158,0.0233333,-0.2416926
23735,0.8083168,0.0233333,-0.2416926
23736,0.8582178,0.0233333,-0.2416926
23737,0.9081188,0.0233333,-0.2416926
23738,0.9580198,0.0233333,-0.2416926
23739,1.0079207,0.0233333,-0.2416926
23740,1.0578218,0.0233333,-0.2416926
23741,1.1077228,0.0233333,-0.2416926
23742,1.1576238,0.0233333,-0.2416926
23743,1.2075248,0.0233333,-0.2416926
23744,1.2574258,0.0233333,-0.2416926
23745,1.3073267,0.0233333,-0.2416926
23746,1.3572277,0.0233333,-0.2416926
23747,1.4071287,0.0233333,-0.2416926
23748,1.4570297,0.0233333,-0.2416926
23749,1.5069307,0.0233333,-0.2416926
23750,1.5568317,0.0233333,-0.2416926
23751,1.6067327,0.0233333,-0.2416926
23752,1.6566336,0.0233333,-0.2416926
23753,1.7065346,0.0233333,-0.2416926
23754,1.7564356,0.0233333,-0.2416926
23755,1.8063366,0.0233333,-0.2416926
23756,1.8562376,0.0233333,-0.2416926
23757,1.9061387,0.0233333,-0.2416926
23758,1.9560395,0.0233333,-0.2416926
23759,2.0059407,0.0233333,-0.2416926
23760,2.0558417,0.0233333,-0.2416926
23761,2.1057427,0.0233333,-0.2416926
23762,2.1556435,0.0233333,-0.2416926
23763,2.2055445,0.0233333,-0.2416926
23764,2.2554455,0.0233333,-0.2416926
23765,2.3053465,0.0233333,-0.2416926
23766,2.3552475,0.0233333,-0.2416926
23767,2.4051485,0.0233333,-0.2416926
23768,2.4550495,0.0233333,-0.2416926
23769,2.5049505,0.0233333,-0.2416926
23770,2.5548515,0.0233333,-0.2416926
23771,2.6047525,0.0233333,-0.2416926
23772,2.6546535,0.0233333,-0.2416926
23773,2.7045546,0.0233333,-0.2416926
23774,2.7544553,0.0233333,-0.2416926
23775,2.8043563,0.0233333,-0.2416926
23776,2.8542573,0.0233333,-0.2416926
23777,2.9041584,0.0233333,-0.2416926
23778,2.9540594,0.0233333,-0.2416926
23779,3.0039604,0.0233333,-0.2416926
23780,3.0538614,0.0233333,-0.2416926
23781,3.1037624,0.0233333,-0.2416926
23782,3.1536634,0.0233333,-0.2416926
23783,3.2035644,0.0233333,-0.2416926
23784,3.2534654,0.0233333,-0.2416926
23785,3.3033664,0.0233333,-0.2416926
23786,3.3532674,0.0233333,-0.2416926
23787,3.4031682,0.0233333,-0.2416926
23788,3.4530692,0.0233333,-0.2416926
23789,3.5029702,0.0233333,-0.2416926
23790,3.5528712,0.0233333,-0.2416926
23791,3.6027722,0.0233333,-0.2416926
23792,3.6526732,0.0233333,-0.2416926
23793,3.7025743,0.0233333,-0.2416926
23794,3.7524753,0.0233333,-0.2416926
23795,3.8023763,0.0233333,-0.2416926
23796,3.8522773,0.0233333,-0.2416926
23797,3.9021783,0.0233333,-0.2416926
23798,3.9520793,0.0233333,-0.2416926
23799,4.0019803,0.0233333,-0.2416926
23800,4.0518813,0.0233333,-0.2416926
23801,4.1017823,0.0233333,-0.2416926
23802,4.1516833,0.0233333,-0.2416926
23803,4.2015843,0.0233333,-0.2416926
23804,4.2514853,0.0233333,-0.2416926
23805,4.3013864,0.0233333,-0.2416926
23806,4.3512874,0.0233333,-0.2416926
23807,4.4011879,0.0233333,-0.2416926
23808,4.4510889,0.0233333,-0.2416926
23809,4.5009899,0.0233333,-0.2416926
23810,4.5508909,0.0233333,-0.2416926
23811,4.6007919,0.0233333,-0.2416926
23812,4.6506929,0.0233333,-0.2416926
23813,4.7005939,0.0233333,-0.2416926
23814,4.750495,0.0233333,-0.2416926
23815,4.800396,0.0233333,-0.2416926
23816,4.850297,0.0233333,-0.2416926
23817,4.900198,0.0233333,-0.2416926
23818,4.950099,0.0233333,-0.2416926
23819,5.0,0.0233333,-0.2416926
23820,5.049901,0.0233333,-0.2416926
23821,5.099802,0.0233333,-0.2416926
23822,5.149703,0.0233333,-0.2416926
23823,5.199604,0.0233333,-0.2416926
23824,5.249505,0.0233333,-0.2416926
23825,5.2994061,0.0233333,-0.2416926
23826,5.3493071,0.0233333,-0.2416926
23827,5.3992081,0.0233333,-0.2416926
23828,5.4491091,0.0233333,-0.2416926
23829,5.4990101,0.0233333,-0.2416926
23830,5.5489111,0.0233333,-0.2416926
23831,5.5988121,0.0233333,-0.2416926
23832,5.6487126,0.0233333,-0.2416926
23833,5.6986136,0.0233333,-0.2416926
23834,5.7485147,0.0233333,-0.2416926
23835,5.7984157,0.0233333,-0.2416926
23836,5.8483167,0.0233333,-0.2416926
23837,5.8982177,0.0233333,-0.2416926
23838,5.9481187,0.0233333,-0.2416926
23839,5.9980197,0.0233333,-0.2416926
23840,6.0479207,0.0233333,-0.2416926
23841,6.0978217,0.0233333,-0.2416926
23842,6.1477227,0.0233333,-0.2416926
23843,6.1976237,0.0233333,-0.2416926
23844,6.2475247,0.0233333,-0.2416926
23845,6.2974257,0.0233333,-0.2416926
23846,6.3473268,0.0233333,-0.2416926
23847,6.3972278,0.0233333,-0.2416926
23848,6.4471288,0.0233333,-0.2416926
23849,6.4970298,0.0233333,-0.2416926
23850,6.5469308,0.0233333,-0.2416926
23851,6.5968318,0.0233333,-0.2416926
23852,6.6467328,0.0233333,-0.2416926
23853,6.6966338,0.0233333,-0.2416926
23854,6.7465348,0.0233333,-0.2416926
23855,6.7964358,0.0233333,-0.2416926
23856,6.8463368,0.0233333,-0.2416926
23857,6.8962379,0.0233333,-0.2416926
23858,6.9461384,0.0233333,-0.2416926
23859,6.9960394,0.0233333,-0.2416926
23860,7.0459404,0.0233333,-0.2416926
23861,7.0958414,0.0233333,-0.2416926
23862,7.1457424,0.0233333,-0.2416926
23863,7.1956434,0.0233333,-0.2416926
23864,7.2455444,0.0233333,-0.2416926
23865,7.2954454,0.0233333,-0.2416926
23866,7.3453465,0.0233333,-0.2416926
23867,7.3952475,0.0233333,-0.2416926
23868,7.4451485,0.0233333,-0.2416926
23869,7.4950495,0.0233333,-0.2416926
23870,7.5449505,0.0233333,-0.2416926
23871,7.5948515,0.0233333,-0.2416926
23872,7.6447525,0.0233333,-0.2416926
23873,7.6946535,0.0233333,-0.2416926
23874,7.7445545,0.0233333,-0.2416926
23875,7.7944555,0.0233333,-0.2416926
23876,7.8443565,0.0233333,-0.2416926
23877,7.8942575,0.0233333,-0.2416926
23878,7.9441586,0.0233333,-0.2416926
23879,7.9940596,0.0233333,-0.2416926
23880,8.0439606,0.0233333,-0.2416926
23881,8.0938616,0.0233333,-0.2416926
23882,8.1437626,0.0233333,-0.2416926
23883,8.1936636,0.0233333,-0.2416926
23884,8.2435646,0.0233333,-0.2416926
23885,8.2934656,0.0233333,-0.2416926
23886,8.3433666,0.0233333,-0.2416926
23887,8.3932676,0.0233333,-0.2416926
23888,8.4431686,0.0233333,-0.2416926
23889,8.4930696,0.0233333,-0.2416926
23890,8.5429707,0.0233333,-0.2416926
23891,8.5928717,0.0233333,-0.2416926
23892,8.6427727,0.0233333,-0.2416926
23893,8.6926737,0.0233333,-0.2416926
23894,8.7425747,0.0233333,-0.2416926
23895,8.7924757,0.0233333,-0.2416926
23896,8.8423767,0.0233333,-0.2416926
23897,8.8922768,0.0233333,-0.2416926
23898,8.9421778,0.0233333,-0.2416926
23899,8.9920788,0.0233333,-0.2416926
23900,9.0419798,0.0233333,-0.2416926
23901,9.0918808,0.0233333,-0.2416926
23902,9.1417818,0.0233333,-0.2416926
23903,9.1916828,0.0233333,-0.2416926
23904,9.2415838,0.0233333,-0.2416926
23905,9.2914848,0.0233333,-0.2416926
23906,9.3413858,0.0233333,-0.2416926
23907,9.3912868,0.0233333,-0.2416926
23908,9.4411879,0.0233333,-0.2416926
23909,9.4910889,0.0233333,-0.2416926
23910,9.5409899,0.0233333,-0.2416926
23911,9.5908909,0.0233333,-0.2416926
23912,9.6407919,0.0233333,-0.2416926
23913,9.6906929,0.0233333,-0.2416926
23914,9.7405939,0.0233333,-0.2416926
23915,9.7904949,0.0233333,-0.2416926
23916,9.8403959,0.0233333,-0.2416926
23917,9.8902969,0.0233333,-0.2416926
23918,9.9401979,0.0233333,-0.2416926
23919,9.990099,0.0233333,-0.2416926
23920,0.009901,0.0233333,-0.1894983
23921,0.059802,0.0233333,-0.1894983
23922,0.109703,0.0233333,-0.1894983
23923,0.159604,0.0233333,-0.1894983
23924,0.2095049,0.0233333,-0.1894983
23925,0.2594059,0.0233333,-0.1894983
23926,0.3093069,0.0233333,-0.1894983
23927,0.3592079,0.0233333,-0.1894983
23928,0.4091089,0.0233333,-0.1894983
23929,0.4590099,0.0233333,-0.1894983
23930,0.5089109,0.0233333,-0.1894983
23931,0.5588119,0.0233333,-0.1894983
23932,0.6087129,0.0233333,-0.1894983
23933,0.6586139,0.0233333,-0.1894983
23934,0.7085149,0.0233333,-0.1894983
23935,0.7584158,0.0233333,-0.1894983
23936,0.8083168,0.0233333,-0.1894983
23937,0.8582178,0.0233333,-0.1894983
23938,0.9081188,0.0233333,-0.1894983
23939,0.9580198,0.0233333,-0.1894983
23940,1.0079207,0.0233333,-0.1894983
23941,1.0578218,0.0233333,-0.1894983
23942,1.1077228,0.0233333,-0.1894983
23943,1.1576238,0.0233333,-0.1894983
23944,1.2075248,0.0233333,-0.1894983
23945,1.2574258,0.0233333,-0.1894983
23946,1.3073267,0.0233333,-0.1894983
23947,1.3572277,0.0233333,-0.1894983
23948,1.4071287,0.0233333,-0.1894983
23949,1.4570297,0.0233333,-0.1894983
23950,1.5069307,0.0233333,-0.1894983
23951,1.5568317,0.0233333,-0.1894983
23952,1.6067327,0.0233333,-0.1894983
23953,1.6566336,0.0233333,-0.1894983
23954,1.7065346,0.0233333,-0.1894983
23955,1.7564356,0.0233333,-0.1894983
23956,1.8063366,0.0233333,-0.1894983
23957,1.8562376,0.0233333,-0.1894983
23958,1.9061387,0.0233333,-0.1894983
23959,1.9560395,0.0233333,-0.1894983
23960,2.0059407,0.0233333,-0.1894983
23961,2.0558417,0.0233333,-0.1894983
23962,2.1057427,0.0233333,-0.1894983
23963,2.1556435,0.0233333,-0.1894983
23964,2.2055445,0.0233333,-0.1894983
23965,2.2554455,0.0233333,-0.1894983
23966,2.3053465,0.0233333,-0.1894983
23967,2.3552475,0.0233333,-0.1894983
23968,2.4051485,0.0233333,-0.1894983
23969,2.4550495,0.0233333,-0.1894983
23970,2.5049505,0.0233333,-0.1894983
23971,2.5548515,0.0233333,-0.1894983
23972,2.6047525,0.0233333,-0.1894983
23973,2.6546535,0.0233333,-0.1894983
23974,2.7045546,0.0233333,-0.1894983
23975,2.7544553,0.0233333,-0.1894983
23976,2.8043563,0.0233333,-0.1894983
23977,2.8542573,0.0233333,-0.1894983
23978,2.9041584,0.0233333,-0.1894983
23979,2.9540594,0.0233333,-0.1894983
23980,3.0039604,0.0233333,-0.1894983
23981,3.0538614,0.0233333,-0.1894983
23982,3.1037624,0.0233333,-0.1894983
23983,3.1536634,0.0233333,-0.1894983
23984,3.2035644,0.0233333,-0.1894983
23985,3.2534654,0.0233333,-0.1894983
23986,3.3033664,0.0233333,-0.1894983
23987,3.3532674,0.0233333,-0.1894983
23988,3.4031682,0.0233333,-0.1894983
23989,3.4530692,0.0233333,-0.1894983
23990,3.5029702,0.0233333,-0.1894983
23991,3.5528712,0.0233333,-0.1894983
23992,3.6027722,0.0233333,-0.1894983
23993,3.6526732,0.0233333,-0.1894983
23994,3.7025743,0.0233333,-0.1894983
23995,3.7524753,0.0233333,-0.1894983
23996,3.8023763,0.0233333,-0.1894983
23997,3.8522773,0.0233333,-0.1894983
23998,3.9021783,0.0233333,-0.1894983
23999,3.9520793,0.0233333,-0.1894983
24000,4.0019803,0.0233333,-0.1894983
24001,4.0518813,0.0233333,-0.1894983
24002,4.1017823,0.0233333,-0.1894983
24003,4.1516833,0.0233333,-0.1894983
24004,4.2015843,0.0233333,-0.1894983
24005,4.2514853,0.0233333,-0.1894983
24006,4.3013864,0.0233333,-0.1894983
24007,4.3512874,0.0233333,-0.1894983
24008,4.4011879,0.0233333,-0.1894983
24009,4.4510889,0.0233333,-0.1894983
24010,4.5009899,0.0233333,-0.1894983
24011,4.5508909,0.0233333,-0.1894983
24012,4.6007919,0.0233333,-0.1894983
24013,4.6506929,0.0233333,-0.1894983
24014,4.7005939,0.0233333,-0.1894983
24015,4.750495,0.0233333,-0.1894983
24016,4.800396,0.0233333,-0.1894983
24017,4.850297,0.0233333,-0.1894983
24018,4.900198,0.0233333,-0.1894983
24019,4.950099,0.0233333,-0.1894983
24020,5.0,0.0233333,-0.1894983
24021,5.049901,0.0233333,-0.1894983
24022,5.099802,0.0233333,-0.1894983
24023,5.149703,0.0233333,-0.1894983
24024,5.199604,0.0233333,-0.1894983
24025,5.249505,0.0233333,-0.1894983
24026,5.2994061,0.0233333,-0.1894983
24027,5.3493071,0.0233333,-0.1894983
24028,5.3992081,0.0233333,-0.1894983
24029,5.4491091,0.0233333,-0.1894983
24030,5.4990101,0.0233333,-0.1894983
24031,5.5489111,0.0233333,-0.1894983
24032,5.5988121,0.0233333,-0.1894983
24033,5.6487126,0.0233333,-0.1894983
24034,5.6986136,0.0233333,-0.1894983
24035,5.7485147,0.0233333,-0.1894983
24036,5.7984157,0.0233333,-0.1894983
24037,5.8483167,0.0233333,-0.1894983
24038,5.8982177,0.0233333,-0.1894983
24039,5.9481187,0.0233333,-0.1894983
24040,5.9980197,0.0233333,-0.1894983
24041,6.0479207,0.0233333,-0.1894983
24042,6.0978217,0.0233333,-0.1894983
24043,6.1477227,0.0233333,-0.1894983
24044,6.1976237,0.0233333,-0.1894983
24045,6.2475247,0.0233333,-0.1894983
24046,6.2974257,0.0233333,-0.1894983
24047,6.3473268,0.0233333,-0.1894983
24048,6.3972278,0.0233333,-0.1894983
24049,6.4471288,0.0233333,-0.1894983
24050,6.4970298,0.0233333,-0.1894983
24051,6.5469308,0.0233333,-0.1894983
24052,6.5968318,0.0233333,-0.1894983
24053,6.6467328,0.0233333,-0.1894983
24054,6.6966338,0.0233333,-0.1894983
24055,6.7465348,0.0233333,-0.1894983
24056,6.7964358,0.0233333,-0.1894983
24057,6.8463368,0.0233333,-0.1894983
24058,6.8962379,0.0233333,-0.1894983
24059,6.9461384,0.0233333,-0.1894983
24060,6.9960394,0.0233333,-0.1894983
24061,7.0459404,0.0233333,-0.1894983
24062,7.0958414,0.0233333,-0.1894983
24063,7.1457424,0.0233333,-0.1894983
24064,7.1956434,0.0233333,-0.1894983
24065,7.2455444,0.0233333,-0.1894983
24066,7.2954454,0.0233333,-0.1894983
24067,7.3453465,0.0233333,-0.1894983
24068,7.3952475,0.0233333,-0.1894983
24069,7.4451485,0.0233333,-0.1894983
24070,7.4950495,0.0233333,-0.1894983
24071,7.5449505,0.0233333,-0.1894983
24072,7.5948515,0.0233333,-0.1894983
24073,7.6447525,0.0233333,-0.1894983
24074,7.6946535,0.0233333,-0.1894983
24075,7.7445545,0.0233333,-0.1894983
24076,7.7944555,0.0233333,-0.1894983
24077,7.8443565,0.0233333,-0.1894983
24078,7.8942575,0.0233333,-0.1894983
24079,7.9441586,0.0233333,-0.1894983
24080,7.9940596,0.0233333,-0.1894983
24081,8.0439606,0.0233333,-0.1894983
24082,8.0938616,0.0233333,-0.1894983
24083,8.1437626,0.0233333,-0.1894983
24084,8.1936636,0.0233333,-0.1894983
24085,8.2435646,0.0233333,-0.1894983
24086,8.2934656,0.0233333,-0.1894983
24087,8.3433666,0.0233333,-0.1894983
24088,8.3932676,0.0233333,-0.1894983
24089,8.4431686,0.0233333,-0.1894983
24090,8.4930696,0.0233333,-0.1894983
24091,8.5429707,0.0233333,-0.1894983
24092,8.5928717,0.0233333,-0.1894983
24093,8.6427727,0.0233333,-0.1894983
24094,8.6926737,0.0233333,-0.1894983
24095,8.7425747,0.0233333,-0.1894983
24096,8.7924757,0.0233333,-0.1894983
24097,8.8423767,0.0233333,-0.1894983
24098,8.8922768,0.0233333,-0.1894983
24099,8.9421778,0.0233333,-0.1894983
24100,8.9920788,0.0233333,-0.1894983
24101,9.0419798,0.0233333,-0.1894983
24102,9.0918808,0.0233333,-0.1894983
24103,9.1417818,0.0233333,-0.1894983
24104,9.1916828,0.0233333,-0.1894983
24105,9.2415838,0.0233333,-0.1894983
24106,9.2914848,0.0233333,-0.1894983
24107,9.3413858,0.0233333,-0.1894983
24108,9.3912868,0.0233333,-0.1894983
24109,9.4411879,0.0233333,-0.1894983
24110,9.4910889,0.0233333,-0.1894983
24111,9.5409899,0.0233333,-0.1894983
24112,9.5908909,0.0233333,-0.1894983
24113,9.6407919,0.0233333,-0.1894983
24114,9.6906929,0.0233333,-0.1894983
24115,9.7405939,0.0233333,-0.1894983
24116,9.7904949,0.0233333,-0.1894983
24117,9.8403959,0.0233333,-0.1894983
24118,9.8902969,0.0233333,-0.1894983
24119,9.9401979,0.0233333,-0.1894983
24120,9.990099,0.0233333,-0.1894983
24121,0.009901,0.0233333,-0.1427761
24122,0.059802,0.0233333,-0.1427761
24123,0.109703,0.0233333,-0.1427761
24124,0.159604,0.0233333,-0.1427761
24125,0.2095049,0.0233333,-0.1427761
24126,0.2594059,0.0233333,-0.1427761
24127,0.3093069,0.0233333,-0.1427761
24128,0.3592079,0.0233333,-0.1427761
24129,0.4091089,0.0233333,-0.1427761
24130,0.4590099,0.0233333,-0.1427761
24131,0.5089109,0.0233333,-0.1427761
24132,0.5588119,0.0233333,-0.1427761
24133,0.6087129,0.0233333,-0.1427761
24134,0.6586139,0.0233333,-0.1427761
24135,0.7085149,0.0233333,-0.1427761
24136,0.7584158,0.0233333,-0.1427761
24137,0.8083168,0.0233333,-0.1427761
24138,0.8582178,0.0233333,-0.1427761
24139,0.9081188,0.0233333,-0.1427761
24140,0.9580198,0.0233333,-0.1427761
24141,1.0079207,0.0233333,-0.1427761
24142,1.0578218,0.0233333,-0.1427761
24143,1.1077228,0.0233333,-0.1427761
24144,1.1576238,0.0233333,-0.1427761
24145,1.2075248,0.0233333,-0.1427761
24146,1.2574258,0.0233333,-0.1427761
24147,1.3073267,0.0233333,-0.1427761
24148,1.3572277,0.0233333,-0.1427761
24149,1.4071287,0.0233333,-0.1427761
24150,1.4570297,0.0233333,-0.1427761
24151,1.5069307,0.0233333,-0.1427761
24152,1.5568317,0.0233333,-0.1427761
24153,1.6067327,0.0233333,-0.1427761
24154,1.6566336,0.0233333,-0.1427761
24155,1.7065346,0.0233333,-0.1427761
24156,1.7564356,0.0233333,-0.1427761
24157,1.8063366,0.0233333,-0.1427761
24158,1.8562376,0.0233333,-0.1427761
24159,1.9061387,0.0233333,-0.1427761
24160,1.9560395,0.0233333,-0.1427761
24161,2.0059407,0.0233333,-0.1427761
24162,2.0558417,0.0233333,-0.1427761
24163,2.1057427,0.0233333,-0.1427761
24164,2.1556435,0.0233333,-0.1427761
24165,2.2055445,0.0233333,-0.1427761
24166,2.2554455,0.0233333,-0.1427761
24167,2.3053465,0.0233333,-0.1427761
24168,2.3552475,0.0233333,-0.1427761
24169,2.4051485,0.0233333,-0.1427761
24170,2.4550495,0.0233333,-0.1427761
24171,2.5049505,0.0233333,-0.1427761
24172,2.5548515,0.0233333,-0.1427761
24173,2.6047525,0.0233333,-0.1427761
24174,2.6546535,0.0233333,-0.1427761
24175,2.7045546,0.0233333,-0.1427761
24176,2.7544553,0.0233333,-0.1427761
24177,2.8043563,0.0233333,-0.1427761
24178,2.8542573,0.0233333,-0.1427761
24179,2.9041584,0.0233333,-0.1427761
24180,2.9540594,0.0233333,-0.1427761
24181,3.0039604,0.0233333,-0.1427761
24182,3.0538614,0.0233333,-0.1427761
